station,date,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day,daylightmins,tminsq,tmaxsq,tavgsq,departsq,wetbulbsq,heatsq,coolsq,preciptotalsq,resultspeedsq,resultdirsq,avgspeedsq,daylightminssq
1,2007-06-15 00:00:00,91,63,77.0,9.0,56,64.0,0.0,12.0,1900-01-01 04:16:00,1900-01-01 19:28:00,0.0,29.28,29.99,4.1,6,4.9,2007,6,15,912.0,3969,8281,5929.0,81.0,4096.0,0.0,144.0,0.0,16.81,36,24.010000000000005,831744.0
2,2007-06-15 00:00:00,89,67,78.0,9.0,56,65.0,0.0,13.0,1900-01-01 04:16:00,1900-01-01 19:28:00,0.0,29.34,29.97,3.8,9,4.1,2007,6,15,912.0,4489,7921,6084.0,81.0,4225.0,0.0,169.0,0.0,14.44,81,16.81,831744.0
1,2007-06-16 00:00:00,93,66,80.0,11.0,60,67.0,0.0,15.0,1900-01-01 04:16:00,1900-01-01 19:29:00,0.0,29.26,29.97,4.8,28,5.8,2007,6,16,913.0,4356,8649,6400.0,121.0,4489.0,0.0,225.0,0.0,23.04,784,33.64,833569.0
2,2007-06-16 00:00:00,92,68,80.0,11.0,61,68.0,0.0,15.0,1900-01-01 04:16:00,1900-01-01 19:29:00,0.0,29.33,29.96,2.1,22,6.1,2007,6,16,913.0,4624,8464,6400.0,121.0,4624.0,0.0,225.0,0.0,4.41,484,37.209999999999994,833569.0
1,2007-06-17 00:00:00,91,70,81.0,12.0,64,70.0,0.0,16.0,1900-01-01 04:16:00,1900-01-01 19:29:00,0.0,29.23,29.95,2.8,11,6.3,2007,6,17,913.0,4900,8281,6561.0,144.0,4900.0,0.0,256.0,0.0,7.839999999999999,121,39.69,833569.0
2,2007-06-17 00:00:00,91,71,81.0,12.0,65,70.0,0.0,16.0,1900-01-01 04:16:00,1900-01-01 19:29:00,0.16,29.28,29.93,4.0,11,6.1,2007,6,17,913.0,5041,8281,6561.0,144.0,4900.0,0.0,256.0,0.0256,16.0,121,37.209999999999994,833569.0
1,2007-06-18 00:00:00,89,69,79.0,9.0,65,70.0,0.0,14.0,1900-01-01 04:16:00,1900-01-01 19:29:00,0.28,29.12,29.84,14.0,20,15.1,2007,6,18,913.0,4761,7921,6241.0,81.0,4900.0,0.0,196.0,0.07840000000000001,196.0,400,228.01,833569.0
2,2007-06-18 00:00:00,89,73,81.0,9.0,65,70.0,0.0,16.0,1900-01-01 04:16:00,1900-01-01 19:29:00,0.02,29.19,29.83,12.2,20,12.6,2007,6,18,913.0,5329,7921,6561.0,81.0,4900.0,0.0,256.0,0.0004,148.83999999999997,400,158.76,833569.0
1,2007-06-19 00:00:00,80,65,73.0,3.0,55,63.0,0.0,8.0,1900-01-01 04:16:00,1900-01-01 19:30:00,0.58,29.26,29.95,10.7,28,11.4,2007,6,19,914.0,4225,6400,5329.0,9.0,3969.0,0.0,64.0,0.3364,114.48999999999998,784,129.96,835396.0
2,2007-06-19 00:00:00,81,65,73.0,3.0,55,63.0,0.0,8.0,1900-01-01 04:16:00,1900-01-01 19:30:00,0.93,29.31,29.93,10.1,29,11.3,2007,6,19,914.0,4225,6561,5329.0,9.0,3969.0,0.0,64.0,0.8649000000000001,102.00999999999999,841,127.69000000000001,835396.0
1,2007-06-20 00:00:00,84,61,73.0,3.0,52,61.0,0.0,8.0,1900-01-01 04:16:00,1900-01-01 19:30:00,0.0,29.39,30.1,7.8,27,8.8,2007,6,20,914.0,3721,7056,5329.0,9.0,3721.0,0.0,64.0,0.0,60.839999999999996,729,77.44000000000001,835396.0
2,2007-06-20 00:00:00,85,62,74.0,3.0,50,61.0,0.0,9.0,1900-01-01 04:16:00,1900-01-01 19:30:00,0.0,29.46,30.09,5.9,28,7.7,2007,6,20,914.0,3844,7225,5476.0,9.0,3721.0,0.0,81.0,0.0,34.81,784,59.290000000000006,835396.0
1,2007-06-21 00:00:00,77,61,69.0,-1.0,51,60.0,0.0,4.0,1900-01-01 04:16:00,1900-01-01 19:30:00,0.01,29.36,30.08,3.5,3,10.7,2007,6,21,914.0,3721,5929,4761.0,1.0,3600.0,0.0,16.0,0.0001,12.25,9,114.48999999999998,835396.0
2,2007-06-21 00:00:00,80,66,73.0,-1.0,51,61.0,0.0,8.0,1900-01-01 04:16:00,1900-01-01 19:30:00,0.0,29.41,30.06,3.7,2,9.6,2007,6,21,914.0,4356,6400,5329.0,1.0,3721.0,0.0,64.0,0.0,13.690000000000001,4,92.16,835396.0
1,2007-06-22 00:00:00,76,61,69.0,-1.0,50,58.0,0.0,4.0,1900-01-01 04:17:00,1900-01-01 19:31:00,0.0,29.33,30.06,7.8,6,8.7,2007,6,22,914.0,3721,5776,4761.0,1.0,3364.0,0.0,16.0,0.0,60.839999999999996,36,75.68999999999998,835396.0
2,2007-06-22 00:00:00,75,62,69.0,-1.0,49,58.0,0.0,4.0,1900-01-01 04:17:00,1900-01-01 19:31:00,0.0,29.39,30.05,6.5,7,8.1,2007,6,22,914.0,3844,5625,4761.0,1.0,3364.0,0.0,16.0,0.0,42.25,49,65.61,835396.0
1,2007-06-23 00:00:00,67,62,65.0,-5.0,58,61.0,0.0,0.0,1900-01-01 04:17:00,1900-01-01 19:31:00,0.05,29.23,29.96,7.6,12,9.0,2007,6,23,914.0,3844,4489,4225.0,25.0,3721.0,0.0,0.0,0.0025000000000000005,57.76,144,81.0,835396.0
2,2007-06-23 00:00:00,68,61,65.0,-5.0,60,62.0,0.0,0.0,1900-01-01 04:17:00,1900-01-01 19:31:00,0.34,29.28,29.95,7.3,11,8.1,2007,6,23,914.0,3721,4624,4225.0,25.0,3844.0,0.0,0.0,0.11560000000000002,53.29,121,65.61,835396.0
1,2007-06-24 00:00:00,77,63,70.0,-1.0,62,65.0,0.0,5.0,1900-01-01 04:17:00,1900-01-01 19:31:00,0.0,29.26,29.97,7.0,9,8.0,2007,6,24,914.0,3969,5929,4900.0,1.0,4225.0,0.0,25.0,0.0,49.0,81,64.0,835396.0
2,2007-06-24 00:00:00,75,65,70.0,-1.0,62,65.0,0.0,5.0,1900-01-01 04:17:00,1900-01-01 19:31:00,0.0,29.33,29.96,5.6,10,6.0,2007,6,24,914.0,4225,5625,4900.0,1.0,4225.0,0.0,25.0,0.0,31.359999999999996,100,36.0,835396.0
1,2007-06-25 00:00:00,89,65,77.0,6.0,66,70.0,0.0,12.0,1900-01-01 04:17:00,1900-01-01 19:31:00,0.0,29.38,30.07,3.9,14,6.8,2007,6,25,914.0,4225,7921,5929.0,36.0,4900.0,0.0,144.0,0.0,15.209999999999999,196,46.239999999999995,835396.0
2,2007-06-25 00:00:00,86,67,77.0,6.0,67,70.0,0.0,12.0,1900-01-01 04:17:00,1900-01-01 19:31:00,0.0,29.44,30.06,4.0,12,5.9,2007,6,25,914.0,4489,7396,5929.0,36.0,4900.0,0.0,144.0,0.0,16.0,144,34.81,835396.0
1,2007-06-26 00:00:00,92,70,81.0,10.0,69,72.0,0.0,16.0,1900-01-01 04:18:00,1900-01-01 19:31:00,0.16,29.39,30.11,6.1,22,7.1,2007,6,26,913.0,4900,8464,6561.0,100.0,5184.0,0.0,256.0,0.0256,37.209999999999994,484,50.41,833569.0
2,2007-06-26 00:00:00,91,73,82.0,10.0,69,72.0,0.0,17.0,1900-01-01 04:18:00,1900-01-01 19:31:00,0.0,29.45,30.09,7.3,21,8.1,2007,6,26,913.0,5329,8281,6724.0,100.0,5184.0,0.0,289.0,0.0,53.29,441,65.61,833569.0
1,2007-06-27 00:00:00,91,71,81.0,10.0,70,72.0,0.0,16.0,1900-01-01 04:18:00,1900-01-01 19:31:00,0.15,29.29,30.02,7.5,24,8.8,2007,6,27,913.0,5041,8281,6561.0,100.0,5184.0,0.0,256.0,0.0225,56.25,576,77.44000000000001,833569.0
2,2007-06-27 00:00:00,89,71,80.0,10.0,69,72.0,0.0,15.0,1900-01-01 04:18:00,1900-01-01 19:31:00,0.35,29.36,30.0,7.9,24,8.5,2007,6,27,913.0,5041,7921,6400.0,100.0,5184.0,0.0,225.0,0.12249999999999998,62.410000000000004,576,72.25,833569.0
1,2007-06-28 00:00:00,74,58,66.0,-5.0,55,60.0,0.0,1.0,1900-01-01 04:19:00,1900-01-01 19:31:00,0.0,29.41,30.09,11.9,3,12.5,2007,6,28,912.0,3364,5476,4356.0,25.0,3600.0,0.0,1.0,0.0,141.61,9,156.25,831744.0
2,2007-06-28 00:00:00,73,61,67.0,-5.0,56,61.0,0.0,2.0,1900-01-01 04:19:00,1900-01-01 19:31:00,0.0,29.43,30.07,12.2,2,13.3,2007,6,28,912.0,3721,5329,4489.0,25.0,3721.0,0.0,4.0,0.0,148.83999999999997,4,176.89000000000001,831744.0
1,2007-06-29 00:00:00,70,56,63.0,-8.0,55,59.0,2.0,0.0,1900-01-01 04:19:00,1900-01-01 19:31:00,0.0,29.41,30.13,7.6,2,8.3,2007,6,29,912.0,3136,4900,3969.0,64.0,3481.0,4.0,0.0,0.0,57.76,4,68.89000000000001,831744.0
2,2007-06-29 00:00:00,71,56,64.0,-8.0,56,60.0,1.0,0.0,1900-01-01 04:19:00,1900-01-01 19:31:00,0.0,29.47,30.11,7.4,2,8.2,2007,6,29,912.0,3136,5041,4096.0,64.0,3600.0,1.0,0.0,0.0,54.760000000000005,4,67.24,831744.0
1,2007-06-30 00:00:00,79,54,67.0,-5.0,46,56.0,0.0,2.0,1900-01-01 04:19:00,1900-01-01 19:31:00,0.0,29.41,30.13,4.9,3,5.8,2007,6,30,912.0,2916,6241,4489.0,25.0,3136.0,0.0,4.0,0.0,24.010000000000005,9,33.64,831744.0
2,2007-06-30 00:00:00,77,58,68.0,-5.0,49,58.0,0.0,3.0,1900-01-01 04:19:00,1900-01-01 19:31:00,0.0,29.46,30.11,5.1,4,6.2,2007,6,30,912.0,3364,5929,4624.0,25.0,3364.0,0.0,9.0,0.0,26.009999999999998,16,38.440000000000005,831744.0
1,2007-07-01 00:00:00,75,54,65.0,-7.0,52,58.0,0.0,0.0,1900-01-01 04:20:00,1900-01-01 19:31:00,0.0,29.51,30.23,8.6,4,8.6,2007,7,1,911.0,2916,5625,4225.0,49.0,3364.0,0.0,0.0,0.0,73.96,16,73.96,829921.0
2,2007-07-01 00:00:00,76,61,69.0,-7.0,51,59.0,0.0,4.0,1900-01-01 04:20:00,1900-01-01 19:31:00,0.0,29.56,30.21,9.5,4,9.7,2007,7,1,911.0,3721,5776,4761.0,49.0,3481.0,0.0,16.0,0.0,90.25,16,94.08999999999999,829921.0
1,2007-07-02 00:00:00,79,53,66.0,-6.0,50,58.0,0.0,1.0,1900-01-01 04:20:00,1900-01-01 19:31:00,0.0,29.49,30.22,5.9,14,8.1,2007,7,2,911.0,2809,6241,4356.0,36.0,3364.0,0.0,1.0,0.0,34.81,196,65.61,829921.0
2,2007-07-02 00:00:00,77,58,68.0,-6.0,50,59.0,0.0,3.0,1900-01-01 04:20:00,1900-01-01 19:31:00,0.0,29.55,30.21,7.4,12,8.5,2007,7,2,911.0,3364,5929,4624.0,36.0,3481.0,0.0,9.0,0.0,54.760000000000005,144,72.25,829921.0
1,2007-07-03 00:00:00,83,60,72.0,0.0,57,63.0,0.0,7.0,1900-01-01 04:21:00,1900-01-01 19:31:00,0.4,29.31,30.06,6.7,21,7.3,2007,7,3,910.0,3600,6889,5184.0,0.0,3969.0,0.0,49.0,0.16000000000000003,44.89,441,53.29,828100.0
2,2007-07-03 00:00:00,83,63,73.0,0.0,56,63.0,0.0,8.0,1900-01-01 04:21:00,1900-01-01 19:31:00,0.09,29.38,30.05,6.4,21,7.4,2007,7,3,910.0,3969,6889,5329.0,0.0,3969.0,0.0,64.0,0.0081,40.96000000000001,441,54.760000000000005,828100.0
1,2007-07-04 00:00:00,86,67,77.0,5.0,65,69.0,0.0,12.0,1900-01-01 04:22:00,1900-01-01 19:30:00,0.16,29.18,29.9,4.6,27,8.2,2007,7,4,908.0,4489,7396,5929.0,25.0,4761.0,0.0,144.0,0.0256,21.159999999999997,729,67.24,824464.0
2,2007-07-04 00:00:00,84,67,76.0,5.0,65,69.0,0.0,11.0,1900-01-01 04:22:00,1900-01-01 19:30:00,0.66,29.23,29.88,3.1,25,8.8,2007,7,4,908.0,4489,7056,5776.0,25.0,4761.0,0.0,121.0,0.43560000000000004,9.610000000000001,625,77.44000000000001,824464.0
1,2007-07-05 00:00:00,89,71,80.0,8.0,60,67.0,0.0,15.0,1900-01-01 04:22:00,1900-01-01 19:30:00,0.0,29.24,29.94,6.4,31,8.1,2007,7,5,908.0,5041,7921,6400.0,64.0,4489.0,0.0,225.0,0.0,40.96000000000001,961,65.61,824464.0
2,2007-07-05 00:00:00,88,70,79.0,8.0,60,67.0,0.0,14.0,1900-01-01 04:22:00,1900-01-01 19:30:00,0.0,29.29,29.92,4.3,33,6.9,2007,7,5,908.0,4900,7744,6241.0,64.0,4489.0,0.0,196.0,0.0,18.49,1089,47.61000000000001,824464.0
1,2007-07-06 00:00:00,86,66,76.0,4.0,57,64.0,0.0,11.0,1900-01-01 04:23:00,1900-01-01 19:30:00,0.0,29.32,30.03,3.2,5,5.5,2007,7,6,907.0,4356,7396,5776.0,16.0,4096.0,0.0,121.0,0.0,10.240000000000002,25,30.25,822649.0
2,2007-07-06 00:00:00,84,68,76.0,4.0,57,65.0,0.0,11.0,1900-01-01 04:23:00,1900-01-01 19:30:00,0.0,29.38,30.01,3.3,7,5.5,2007,7,6,907.0,4624,7056,5776.0,16.0,4225.0,0.0,121.0,0.0,10.889999999999999,49,30.25,822649.0
1,2007-07-07 00:00:00,90,64,77.0,5.0,63,69.0,0.0,12.0,1900-01-01 04:23:00,1900-01-01 19:30:00,0.0,29.18,29.91,8.4,22,8.6,2007,7,7,907.0,4096,8100,5929.0,25.0,4761.0,0.0,144.0,0.0,70.56,484,73.96,822649.0
2,2007-07-07 00:00:00,88,68,78.0,5.0,62,68.0,0.0,13.0,1900-01-01 04:23:00,1900-01-01 19:30:00,0.0,29.24,29.9,7.4,23,8.1,2007,7,7,907.0,4624,7744,6084.0,25.0,4624.0,0.0,169.0,0.0,54.760000000000005,529,65.61,822649.0
1,2007-07-08 00:00:00,94,75,85.0,12.0,67,72.0,0.0,20.0,1900-01-01 04:24:00,1900-01-01 19:29:00,0.0,29.05,29.77,12.9,24,13.1,2007,7,8,905.0,5625,8836,7225.0,144.0,5184.0,0.0,400.0,0.0,166.41,576,171.60999999999999,819025.0
2,2007-07-08 00:00:00,93,75,84.0,12.0,67,72.0,0.0,19.0,1900-01-01 04:24:00,1900-01-01 19:29:00,0.0,29.12,29.76,12.6,23,12.7,2007,7,8,905.0,5625,8649,7056.0,144.0,5184.0,0.0,361.0,0.0,158.76,529,161.29,819025.0
1,2007-07-09 00:00:00,94,70,82.0,9.0,66,70.0,0.0,17.0,1900-01-01 04:25:00,1900-01-01 19:29:00,0.3,29.11,29.8,4.9,24,8.8,2007,7,9,904.0,4900,8836,6724.0,81.0,4900.0,0.0,289.0,0.09,24.010000000000005,576,77.44000000000001,817216.0
2,2007-07-09 00:00:00,93,72,83.0,9.0,67,71.0,0.0,18.0,1900-01-01 04:25:00,1900-01-01 19:29:00,0.24,29.16,29.79,4.8,23,8.8,2007,7,9,904.0,5184,8649,6889.0,81.0,5041.0,0.0,324.0,0.0576,23.04,529,77.44000000000001,817216.0
1,2007-07-10 00:00:00,89,69,79.0,6.0,67,70.0,0.0,14.0,1900-01-01 04:25:00,1900-01-01 19:29:00,0.43,29.06,29.77,8.6,23,10.5,2007,7,10,904.0,4761,7921,6241.0,36.0,4900.0,0.0,196.0,0.18489999999999998,73.96,529,110.25,817216.0
2,2007-07-10 00:00:00,89,70,80.0,6.0,67,71.0,0.0,15.0,1900-01-01 04:25:00,1900-01-01 19:29:00,0.08,29.13,29.76,8.2,23,10.2,2007,7,10,904.0,4900,7921,6400.0,36.0,5041.0,0.0,225.0,0.0064,67.24,529,104.03999999999999,817216.0
1,2007-07-11 00:00:00,77,62,70.0,-3.0,51,59.0,0.0,5.0,1900-01-01 04:26:00,1900-01-01 19:28:00,0.0,29.23,29.93,8.8,30,10.9,2007,7,11,902.0,3844,5929,4900.0,9.0,3481.0,0.0,25.0,0.0,77.44000000000001,900,118.81,813604.0
2,2007-07-11 00:00:00,77,63,70.0,-3.0,51,59.0,0.0,5.0,1900-01-01 04:26:00,1900-01-01 19:28:00,0.0,29.28,29.92,9.1,30,11.2,2007,7,11,902.0,3969,5929,4900.0,9.0,3481.0,0.0,25.0,0.0,82.80999999999999,900,125.43999999999998,813604.0
1,2007-07-12 00:00:00,80,61,71.0,-2.0,51,59.0,0.0,6.0,1900-01-01 04:27:00,1900-01-01 19:28:00,0.0,29.22,29.93,9.4,29,11.1,2007,7,12,901.0,3721,6400,5041.0,4.0,3481.0,0.0,36.0,0.0,88.36000000000001,841,123.21,811801.0
2,2007-07-12 00:00:00,80,60,70.0,-2.0,51,60.0,0.0,5.0,1900-01-01 04:27:00,1900-01-01 19:28:00,0.0,29.28,29.92,10.0,28,11.4,2007,7,12,901.0,3600,6400,4900.0,4.0,3600.0,0.0,25.0,0.0,100.0,784,129.96,811801.0
1,2007-07-13 00:00:00,78,58,68.0,-5.0,52,58.0,0.0,3.0,1900-01-01 04:28:00,1900-01-01 19:27:00,0.0,29.26,29.98,1.4,1,5.3,2007,7,13,899.0,3364,6084,4624.0,25.0,3364.0,0.0,9.0,0.0,1.9599999999999997,1,28.09,808201.0
2,2007-07-13 00:00:00,74,59,67.0,-5.0,53,59.0,0.0,2.0,1900-01-01 04:28:00,1900-01-01 19:27:00,0.0,29.33,29.98,2.0,7,5.8,2007,7,13,899.0,3481,5476,4489.0,25.0,3481.0,0.0,4.0,0.0,4.0,49,33.64,808201.0
1,2007-07-14 00:00:00,84,61,73.0,0.0,55,62.0,0.0,8.0,1900-01-01 04:28:00,1900-01-01 19:27:00,0.0,29.08,29.79,8.3,26,13.2,2007,7,14,899.0,3721,7056,5329.0,0.0,3844.0,0.0,64.0,0.0,68.89000000000001,676,174.23999999999998,808201.0
2,2007-07-14 00:00:00,85,62,74.0,0.0,55,62.0,0.0,9.0,1900-01-01 04:28:00,1900-01-01 19:27:00,0.0,29.14,29.79,8.4,25,13.9,2007,7,14,899.0,3844,7225,5476.0,0.0,3844.0,0.0,81.0,0.0,70.56,625,193.21,808201.0
1,2007-07-15 00:00:00,82,60,71.0,-3.0,53,61.0,0.0,6.0,1900-01-01 04:29:00,1900-01-01 19:26:00,0.0,29.19,29.89,2.1,29,4.9,2007,7,15,897.0,3600,6724,5041.0,9.0,3721.0,0.0,36.0,0.0,4.41,841,24.010000000000005,804609.0
2,2007-07-15 00:00:00,80,64,72.0,-3.0,52,61.0,0.0,7.0,1900-01-01 04:29:00,1900-01-01 19:26:00,0.0,29.25,29.88,1.2,9,6.5,2007,7,15,897.0,4096,6400,5184.0,9.0,3721.0,0.0,49.0,0.0,1.44,81,42.25,804609.0
1,2007-07-16 00:00:00,82,65,74.0,0.0,60,65.0,0.0,9.0,1900-01-01 04:30:00,1900-01-01 19:25:00,0.39,29.25,29.96,4.4,24,5.2,2007,7,16,895.0,4225,6724,5476.0,0.0,4225.0,0.0,81.0,0.1521,19.360000000000003,576,27.040000000000003,801025.0
2,2007-07-16 00:00:00,82,66,74.0,0.0,60,65.0,0.0,9.0,1900-01-01 04:30:00,1900-01-01 19:25:00,0.07,29.31,29.94,5.6,23,6.6,2007,7,16,895.0,4356,6724,5476.0,0.0,4225.0,0.0,81.0,0.004900000000000001,31.359999999999996,529,43.559999999999995,801025.0
1,2007-07-17 00:00:00,83,68,76.0,2.0,66,69.0,0.0,11.0,1900-01-01 04:31:00,1900-01-01 19:25:00,0.11,29.18,29.9,5.2,23,6.5,2007,7,17,894.0,4624,6889,5776.0,4.0,4761.0,0.0,121.0,0.0121,27.040000000000003,529,42.25,799236.0
2,2007-07-17 00:00:00,83,69,76.0,2.0,65,69.0,0.0,11.0,1900-01-01 04:31:00,1900-01-01 19:25:00,0.11,29.24,29.89,6.3,23,7.4,2007,7,17,894.0,4761,6889,5776.0,4.0,4761.0,0.0,121.0,0.0121,39.69,529,54.760000000000005,799236.0
1,2007-07-18 00:00:00,85,69,77.0,3.0,68,71.0,0.0,12.0,1900-01-01 04:32:00,1900-01-01 19:24:00,1.55,29.11,29.84,9.1,24,10.1,2007,7,18,892.0,4761,7225,5929.0,9.0,5041.0,0.0,144.0,2.4025000000000003,82.80999999999999,576,102.00999999999999,795664.0
2,2007-07-18 00:00:00,85,69,77.0,3.0,69,71.0,0.0,12.0,1900-01-01 04:32:00,1900-01-01 19:24:00,0.92,29.18,29.83,10.3,24,10.6,2007,7,18,892.0,4761,7225,5929.0,9.0,5041.0,0.0,144.0,0.8464,106.09000000000002,576,112.36,795664.0
1,2007-07-19 00:00:00,83,63,73.0,-1.0,63,66.0,0.0,8.0,1900-01-01 04:33:00,1900-01-01 19:23:00,0.16,29.21,29.9,7.0,1,11.9,2007,7,19,890.0,3969,6889,5329.0,1.0,4356.0,0.0,64.0,0.0256,49.0,1,141.61,792100.0
2,2007-07-19 00:00:00,82,63,73.0,-1.0,62,66.0,0.0,8.0,1900-01-01 04:33:00,1900-01-01 19:23:00,0.01,29.26,29.88,7.7,36,14.4,2007,7,19,890.0,3969,6724,5329.0,1.0,4356.0,0.0,64.0,0.0001,59.290000000000006,1296,207.36,792100.0
1,2007-07-20 00:00:00,75,58,67.0,-7.0,53,59.0,0.0,2.0,1900-01-01 04:33:00,1900-01-01 19:23:00,0.0,29.44,30.14,8.6,3,9.1,2007,7,20,890.0,3364,5625,4489.0,49.0,3481.0,0.0,4.0,0.0,73.96,9,82.80999999999999,792100.0
2,2007-07-20 00:00:00,74,62,68.0,-7.0,52,59.0,0.0,3.0,1900-01-01 04:33:00,1900-01-01 19:23:00,0.0,29.49,30.12,11.3,4,11.5,2007,7,20,890.0,3844,5476,4624.0,49.0,3481.0,0.0,9.0,0.0,127.69000000000001,16,132.25,792100.0
1,2007-07-21 00:00:00,74,58,66.0,-8.0,52,58.0,0.0,1.0,1900-01-01 04:34:00,1900-01-01 19:22:00,0.0,29.51,30.22,6.5,3,7.4,2007,7,21,888.0,3364,5476,4356.0,64.0,3364.0,0.0,1.0,0.0,42.25,9,54.760000000000005,788544.0
2,2007-07-21 00:00:00,75,58,67.0,-8.0,52,59.0,0.0,2.0,1900-01-01 04:34:00,1900-01-01 19:22:00,0.0,29.57,30.21,5.8,4,7.4,2007,7,21,888.0,3364,5625,4489.0,64.0,3481.0,0.0,4.0,0.0,33.64,16,54.760000000000005,788544.0
1,2007-07-22 00:00:00,81,58,70.0,-4.0,55,61.0,0.0,5.0,1900-01-01 04:35:00,1900-01-01 19:21:00,0.0,29.49,30.21,1.7,16,3.3,2007,7,22,886.0,3364,6561,4900.0,16.0,3721.0,0.0,25.0,0.0,2.8899999999999997,256,10.889999999999999,784996.0
2,2007-07-22 00:00:00,81,61,71.0,-4.0,54,61.0,0.0,6.0,1900-01-01 04:35:00,1900-01-01 19:21:00,0.0,29.54,30.2,1.9,18,3.5,2007,7,22,886.0,3721,6561,5041.0,16.0,3721.0,0.0,36.0,0.0,3.61,324,12.25,784996.0
1,2007-07-23 00:00:00,83,60,72.0,-2.0,55,63.0,0.0,7.0,1900-01-01 04:36:00,1900-01-01 19:20:00,0.0,29.37,30.1,3.2,9,4.0,2007,7,23,884.0,3600,6889,5184.0,4.0,3969.0,0.0,49.0,0.0,10.240000000000002,81,16.0,781456.0
2,2007-07-23 00:00:00,82,63,73.0,-2.0,55,63.0,0.0,8.0,1900-01-01 04:36:00,1900-01-01 19:20:00,0.0,29.42,30.09,2.9,12,3.9,2007,7,23,884.0,3969,6724,5329.0,4.0,3969.0,0.0,64.0,0.0,8.41,144,15.209999999999999,781456.0
1,2007-07-24 00:00:00,82,65,74.0,0.0,58,64.0,0.0,9.0,1900-01-01 04:37:00,1900-01-01 19:19:00,0.0,29.32,30.04,3.1,20,5.2,2007,7,24,882.0,4225,6724,5476.0,0.0,4096.0,0.0,81.0,0.0,9.610000000000001,400,27.040000000000003,777924.0
2,2007-07-24 00:00:00,82,65,74.0,0.0,57,64.0,0.0,9.0,1900-01-01 04:37:00,1900-01-01 19:19:00,0.0,29.38,30.03,1.1,21,4.9,2007,7,24,882.0,4225,6724,5476.0,0.0,4096.0,0.0,81.0,0.0,1.2100000000000002,441,24.010000000000005,777924.0
1,2007-07-25 00:00:00,85,71,78.0,4.0,61,67.0,0.0,13.0,1900-01-01 04:38:00,1900-01-01 19:18:00,0.0,29.29,30.0,5.8,25,6.6,2007,7,25,880.0,5041,7225,6084.0,16.0,4489.0,0.0,169.0,0.0,33.64,625,43.559999999999995,774400.0
2,2007-07-25 00:00:00,83,70,77.0,4.0,60,66.0,0.0,12.0,1900-01-01 04:38:00,1900-01-01 19:18:00,0.0,29.35,29.99,6.4,23,7.0,2007,7,25,880.0,4900,6889,5929.0,16.0,4356.0,0.0,144.0,0.0,40.96000000000001,529,49.0,774400.0
1,2007-07-26 00:00:00,83,66,75.0,1.0,65,68.0,0.0,10.0,1900-01-01 04:39:00,1900-01-01 19:18:00,0.19,29.19,29.92,7.2,22,9.4,2007,7,26,879.0,4356,6889,5625.0,1.0,4624.0,0.0,100.0,0.0361,51.84,484,88.36000000000001,772641.0
2,2007-07-26 00:00:00,84,64,74.0,1.0,65,68.0,0.0,9.0,1900-01-01 04:39:00,1900-01-01 19:18:00,0.89,29.25,29.91,7.2,22,9.9,2007,7,26,879.0,4096,7056,5476.0,1.0,4624.0,0.0,81.0,0.7921,51.84,484,98.01,772641.0
1,2007-07-27 00:00:00,83,70,77.0,3.0,68,70.0,0.0,12.0,1900-01-01 04:40:00,1900-01-01 19:17:00,0.17,29.11,29.82,3.0,3,7.9,2007,7,27,877.0,4900,6889,5929.0,9.0,4900.0,0.0,144.0,0.028900000000000006,9.0,9,62.410000000000004,769129.0
2,2007-07-27 00:00:00,83,70,77.0,3.0,67,70.0,0.0,12.0,1900-01-01 04:40:00,1900-01-01 19:17:00,0.04,29.16,29.8,1.2,36,8.1,2007,7,27,877.0,4900,6889,5929.0,9.0,4900.0,0.0,144.0,0.0016,1.44,1296,65.61,769129.0
1,2007-07-28 00:00:00,80,66,73.0,-1.0,65,68.0,0.0,8.0,1900-01-01 04:41:00,1900-01-01 19:16:00,0.0,29.23,29.93,10.0,3,10.2,2007,7,28,875.0,4356,6400,5329.0,1.0,4624.0,0.0,64.0,0.0,100.0,9,104.03999999999999,765625.0
2,2007-07-28 00:00:00,80,70,75.0,-1.0,65,68.0,0.0,10.0,1900-01-01 04:41:00,1900-01-01 19:16:00,0.0,29.28,29.91,10.6,3,10.7,2007,7,28,875.0,4900,6400,5625.0,1.0,4624.0,0.0,100.0,0.0,112.36,9,114.48999999999998,765625.0
1,2007-07-29 00:00:00,85,63,74.0,0.0,57,64.0,0.0,9.0,1900-01-01 04:42:00,1900-01-01 19:15:00,0.0,29.28,29.99,4.8,5,5.7,2007,7,29,873.0,3969,7225,5476.0,0.0,4096.0,0.0,81.0,0.0,23.04,25,32.49,762129.0
2,2007-07-29 00:00:00,85,67,76.0,0.0,56,64.0,0.0,11.0,1900-01-01 04:42:00,1900-01-01 19:15:00,0.0,29.34,29.97,6.3,5,6.9,2007,7,29,873.0,4489,7225,5776.0,0.0,4096.0,0.0,121.0,0.0,39.69,25,47.61000000000001,762129.0
1,2007-07-30 00:00:00,89,62,76.0,2.0,55,64.0,0.0,11.0,1900-01-01 04:43:00,1900-01-01 19:14:00,0.0,29.33,30.03,3.8,6,4.3,2007,7,30,871.0,3844,7921,5776.0,4.0,4096.0,0.0,121.0,0.0,14.44,36,18.49,758641.0
